Ranking,Sexe,Nom,Freq,Percent,Year
1.83,D,MALAK,155,1.83,2009
1.83,D,"NATÀLIA/NATALIA",155,1.83,2009
1.83,H,ÀNGEL/ÁNGEL,155,1.83,2009
1.8,H,MIQUEL,153,1.8,2009
1.79,D,ANA,152,1.79,2009
1.79,H,MIGUEL,152,1.79,2009
1.74,H,BERNAT,148,1.74,2009
1.74,H,GABRIEL,148,1.74,2009
1.73,H,RUBÈN/RUBÉN,147,1.73,2009
1.72,D,ADRIANA,146,1.72,2009
1.7,H,SAMUEL,144,1.7,2009
1.69,H,ANTONIO,143,1.69,2009
1.69,H,DIEGO,143,1.69,2009
1.66,H,JAVIER,141,1.66,2009
1.64,D,ELSA,139,1.64,2009
1.56,H,ISMAEL,132,1.56,2009
1.5,H,JOSEP,127,1.5,2009
1.48,H,MANUEL,126,1.48,2009
1.48,H,ROC,126,1.48,2009
1.47,H,JOSÉ,125,1.47,2009
1.46,D,EVA,124,1.46,2009
1.46,D,INÉS,124,1.46,2009
1.45,H,MARCOS,123,1.45,2009
1.45,D,QUERALT,123,1.45,2009
1.44,D,MÀRIAM/MARIAM,122,1.44,2009
1.44,D,XÈNIA/XENIA,122,1.44,2009
1.43,D,"NAYARA",121,1.43,2009
1.41,D,MÍRIAM/MIRIAM,120,1.41,2009
1.39,H,ANAS/ANÁS,118,1.39,2009
1.38,D,IRIS,117,1.38,2009
1.38,D,JOANA,117,1.38,2009
1.38,H,LEO,117,1.38,2009
1.37,D,AROA,116,1.37,2009
1.37,D,ELENA,116,1.37,2009
1.37,D,ÈLIA/ELIA,116,1.37,2009
1.33,D,ALEXANDRA,113,1.33,2009
1.32,H,JUAN,112,1.32,2009
1.31,D,ALÈXIA/ALEXIA,111,1.31,2009
1.31,H,XAVI,111,1.31,2009
1.24,D,NÀDIA/NADIA,105,1.24,2009
1.24,D,VALÈRIA/VALERIA,105,1.24,2009
1.23,H,OMAR,104,1.23,2009
1.23,H,YOUSSEF,104,1.23,2009
1.21,D,FÀTIMA/FÁTIMA,103,1.21,2009
1.19,D,ROCÍO,101,1.19,2009
1.18,D,ERIKA,100,1.18,2009
1.18,D,"NAIA",100,1.18,2009
1.17,H,AYMAN,99,1.17,2009
1.17,H,EDGAR,99,1.17,2009
1.17,D,HELENA,99,1.17,2009
1.17,H,KEVIN,99,1.17,2009
1.11,H,ASIER,94,1.11,2009
1.08,H,ALAN,92,1.08,2009
1.08,H,CRISTIÁN,92,1.08,2009
1.08,H,MARCEL,92,1.08,2009
1.07,H,GENÍS,91,1.07,2009
1.07,D,LOLA,91,1.07,2009
1.06,D,MARWA,90,1.06,2009
1.05,H,ÀYOUB/ÁYOUB,89,1.05,2009
1.01,H,TEO,86,1.01,2009
0.99,H,QUIM,84,0.99,2009
0.98,H,BILAL,83,0.98,2009
0.98,D,MERITXELL,83,0.98,2009
0.98,D,VICTÒRIA/VICTORIA,83,0.98,2009
0.98,D,ÍNGRID,83,0.98,2009
0.97,H,ANDREU,82,0.97,2009
0.97,H,ANIOL,82,0.97,2009
0.97,H,LUIS,82,0.97,2009
0.97,D,LÍDIA/LIDIA,82,0.97,2009
0.97,D,VALENTINA,82,0.97,2009
0.94,H,EDUARD,80,0.94,2009
0.94,D,ZOÈ/ZOÉ/ZOE,80,0.94,2009
0.93,H,JAUME,79,0.93,2009
0.93,H,MANEL,79,0.93,2009
0.92,D,ALÍCIA/ALICIA,78,0.92,2009
0.92,H,AXEL,78,0.92,2009
0.92,H,PERE,78,0.92,2009
0.9,D,YASMIN,76,0.9,2009
0.88,D,CÈLIA/CELIA,75,0.88,2009
0.88,H,SANTIAGO,75,0.88,2009
0.87,H,TOMÀS/TOMÁS,74,0.87,2009
0.87,D,TÀNIA/TANIA,74,0.87,2009
0.86,D,IRIA/IRÍA,73,0.86,2009
0.86,H,LUCÀ,73,0.86,2009
0.85,H,ENRIC,72,0.85,2009
0.85,D,OLÍVIA/OLIVIA,72,0.85,2009
0.84,D,CANDELA,71,0.84,2009
0.84,D,NOÈLIA/NOELIA,71,0.84,2009
0.82,H,GAEL,70,0.82,2009
0.82,H,MARTÍN,70,0.82,2009
0.81,D,YAIZA,69,0.81,2009
0.8,H,ELOY,68,0.8,2009
0.8,D,LINA,68,0.8,2009
0.8,D,NICOLE,68,0.8,2009
0.79,D,ARLET,67,0.79,2009
0.79,D,CHLOE/CHLÓE,67,0.79,2009
0.79,H,YASSIN,67,0.79,2009
0.78,D,EDURNE,66,0.78,2009
0.78,D,LARA,66,0.78,2009
0.77,D,CLOÈ/CLOE,65,0.77,2009
0.77,H,RAFAEL,65,0.77,2009
0.75,D,ALEJANDRA,64,0.75,2009
0.75,H,ARAN/ARÁN,64,0.75,2009
0.75,D,RUTH,64,0.75,2009
0.74,H,ABEL,63,0.74,2009
0.74,H,ELÍAS,63,0.74,2009
0.74,H,GUILLERMO,63,0.74,2009
0.74,H,HAMZA,63,0.74,2009
0.74,H,MATEO,63,0.74,2009
0.73,D,CAROLINA,62,0.73,2009
0.73,D,RAQUEL,62,0.73,2009
0.72,D,ARES,61,0.72,2009
0.72,H,CARLES,61,0.72,2009
0.72,D,CARMEN,61,0.72,2009
0.72,H,LLUÍS,61,0.72,2009
0.72,H,PEDRO,61,0.72,2009
0.72,D,SÍLVIA/SILVIA,61,0.72,2009
0.71,H,ENZO,60,0.71,2009
0.71,D,IRINA,60,0.71,2009
0.71,H,JESÚS,60,0.71,2009
0.7,H,BLAI,59,0.7,2009
0.7,D,ISABEL,59,0.7,2009
0.7,H,JULEN,59,0.7,2009
0.7,D,YASMINA,59,0.7,2009
0.68,H,DANI,58,0.68,2009
0.68,D,GEMMA,58,0.68,2009
0.68,D,HAJAR,58,0.68,2009
0.68,D,IMAN,58,0.68,2009
0.68,D,NEUS,58,0.68,2009
0.67,H,ALI/ALÍ,57,0.67,2009
0.67,H,FRANCESC,57,0.67,2009
0.67,H,MIGUEL ÀNGEL/MIGUEL ÁNGEL,57,0.67,2009
0.66,H,WALID,56,0.66,2009
0.66,H,ZAKARIA,56,0.66,2009
0.65,H,FRANCISCO,55,0.65,2009
0.65,H,JOFRE,55,0.65,2009
0.65,H,KILIAN,55,0.65,2009
0.65,D,SARAY,55,0.65,2009
0.64,D,DIANA,54,0.64,2009
0.64,D,NOEMÍ/NOEMI,54,0.64,2009
0.64,D,SANDRA,54,0.64,2009
0.62,H,ILYAS,53,0.62,2009
0.61,D,GABRIELA,52,0.61,2009
0.61,D,GINA,52,0.61,2009
0.61,D,SORAYA,52,0.61,2009
0.6,H,AKRAM,51,0.6,2009
0.6,H,DENÍS/DENIS,51,0.6,2009
0.6,D,DINA,51,0.6,2009
0.6,H,GONZALO,51,0.6,2009
0.6,H,GORKA,51,0.6,2009
0.6,H,RAMON/RAMÓN,51,0.6,2009
0.6,D,RITA,51,0.6,2009
0.6,D,ÀNGELA/ÁNGELA,51,0.6,2009
0.59,D,ADA,50,0.59,2009
0.59,D,DÚNIA/DUNIA,50,0.59,2009
0.59,D,GEORGINA,50,0.59,2009
0.59,D,SÒNIA/SONIA,50,0.59,2009
0.59,H,TONI,50,0.59,2009
0.58,H,IBRAHIM,49,0.58,2009
0.57,D,AINOA,48,0.57,2009
0.57,H,ANDRÉS,48,0.57,2009
0.57,H,MARCO,48,0.57,2009
0.57,D,MÒNICA/MÓNICA,48,0.57,2009
0.55,H,AMIN,47,0.55,2009
0.55,D,BASMA,47,0.55,2009
0.55,D,ESTEL,47,0.55,2009
0.55,D,MIA,47,0.55,2009
0.54,H,ACHRAF,46,0.54,2009
0.54,D,HIBA,46,0.54,2009
0.54,H,IGNACIO,46,0.54,2009
0.54,D,PATRÍCIA/PATRICIA,46,0.54,2009
0.53,D,ANAÍS/ANAÏS/ANAIS,45,0.53,2009
0.53,D,ESTELA,45,0.53,2009
0.53,H,MAURO,45,0.53,2009
0.53,D,SHEILA,45,0.53,2009
0.53,H,YERAY,45,0.53,2009
0.52,D,ISONA,44,0.52,2009
0.52,D,ITZIAR,44,0.52,2009
0.52,H,JORGE,44,0.52,2009
0.52,D,LORENA,44,0.52,2009
0.52,H,MATÍAS,44,0.52,2009
0.52,H,RICARD,44,0.52,2009
0.51,H,DEREK,43,0.51,2009
0.51,H,DYLAN,43,0.51,2009
0.51,D,KAWTAR,43,0.51,2009
0.51,H,NIZAR,43,0.51,2009
0.51,H,SAÜL/SAÚL,43,0.51,2009
0.49,H,ALEXANDER,42,0.49,2009
0.49,D,ALMA,42,0.49,2009
0.49,D,FARAH,42,0.49,2009
0.49,D,LIA/LÍA,42,0.49,2009
0.49,H,MARÇAL,42,0.49,2009
0.48,D,AMINA,41,0.48,2009
0.48,D,GALA,41,0.48,2009
0.48,D,LUNA,41,0.48,2009
0.48,D,VINYET,41,0.48,2009
0.47,H,DARIO/DARÍO,40,0.47,2009
0.47,D,ELNA,40,0.47,2009
0.47,H,ENRIQUE,40,0.47,2009
0.47,H,IGNASI,40,0.47,2009
0.47,H,NOAH,40,0.47,2009
0.47,H,OLIVER,40,0.47,2009
0.47,H,PEP,40,0.47,2009
0.47,D,ÀFRICA/ÁFRICA,40,0.47,2009
0.46,D,ARAN/ARÁN,39,0.46,2009
0.46,H,JOAQUIM,39,0.46,2009
0.46,H,MOHAMED AMIN,39,0.46,2009
0.46,D,PAOLA,39,0.46,2009
0.46,D,THAÍS/THAIS,39,0.46,2009
0.46,D,WIAM,39,0.46,2009
0.45,H,CHRISTIAN,38,0.45,2009
0.45,D,MAIA,38,0.45,2009
0.45,D,NOUR,38,0.45,2009
0.45,D,SAMARA,38,0.45,2009
0.44,H,EDUARDO,37,0.44,2009
0.44,D,ESTHER,37,0.44,2009
0.44,H,GIL,37,0.44,2009
0.44,H,IU/ÏU,37,0.44,2009
0.44,D,SIRA,37,0.44,2009
0.42,H,AHMED,36,0.42,2009
0.42,D,"NAHIA",36,0.42,2009
0.41,H,ARTUR,35,0.41,2009
0.41,H,CÈSAR/CÉSAR,35,0.41,2009
0.41,D,ELISA,35,0.41,2009
0.41,D,ELISABETH,35,0.41,2009
0.41,H,REDA,35,0.41,2009
0.41,D,RÀNIA/RANIA,35,0.41,2009
0.41,H,YAGO,35,0.41,2009
0.4,H,ALBERTO,34,0.4,2009
0.4,D,GAL·LA,34,0.4,2009
0.4,H,ILÍAS,34,0.4,2009
0.4,H,OT,34,0.4,2009
0.4,D,YANIRA,34,0.4,2009
0.39,D,ALAE,33,0.39,2009
0.39,H,FÈLIX/FÉLIX,33,0.39,2009
0.39,H,JOSÉ MANUEL,33,0.39,2009
0.39,D,KHADIJA,33,0.39,2009
0.39,D,MANAR,33,0.39,2009
0.39,H,MATEU,33,0.39,2009
0.38,D,DOAE,32,0.38,2009
0.38,H,ROBERT,32,0.38,2009
0.38,D,SAFAE,32,0.38,2009
0.37,H,CESC,31,0.37,2009
0.37,D,DAFNE,31,0.37,2009
0.37,H,ENEKO,31,0.37,2009
0.37,D,FATOUMATA,31,0.37,2009
0.37,H,FERNANDO,31,0.37,2009
0.37,D,IVETTE,31,0.37,2009
0.37,H,JUAN MANUEL,31,0.37,2009
0.37,D,LLUNA,31,0.37,2009
0.37,H,SEBASTIAN/SEBASTIÁN,31,0.37,2009
0.35,D,AMIRA,30,0.35,2009
0.35,H,GUIU,30,0.35,2009
0.35,D,JANNA,30,0.35,2009
0.35,D,LAILA,30,0.35,2009
0.35,H,OUSSAMA,30,0.35,2009
0.35,D,VIOLETA,30,0.35,2009
0.34,D,AMANDA,29,0.34,2009
0.34,D,GRETA,29,0.34,2009
0.34,D,IONA,29,0.34,2009
0.34,D,MERCÈ,29,0.34,2009
0.34,H,"NACHO",29,0.34,2009
0.34,H,SAMI,29,0.34,2009
0.33,H,ALEXIS,28,0.33,2009
0.33,D,CHAIMAE,28,0.33,2009
0.33,H,GUIM,28,0.33,2009
0.33,D,MARYAM,28,0.33,2009
0.33,D,OLGA,28,0.33,2009
0.33,H,RODRIGO,28,0.33,2009
0.33,D,VERÒNICA/VERÓNICA,28,0.33,2009
0.33,D,YOUSRA,28,0.33,2009
0.32,H,ABDELLAH,27,0.32,2009
0.32,H,ALEXANDRE,27,0.32,2009
0.32,D,ANA MARIA/ANA MARÍA,27,0.32,2009
0.32,H,ARITZ,27,0.32,2009
0.32,D,CORAL,27,0.32,2009
0.32,H,IMRAN,27,0.32,2009
0.32,H,JAIRO,27,0.32,2009
0.32,H,JOAQUÍN,27,0.32,2009
0.32,H,JONATHAN,27,0.32,2009
0.32,D,MANAL,27,0.32,2009
0.32,H,MARK,27,0.32,2009
0.32,H,MIKEL,27,0.32,2009
0.32,H,"NABIL",27,0.32,2009
0.31,D,FATIMA ZOHRA,26,0.31,2009
0.31,D,FÀTIMA ZAHRA/FÁTIMA ZAHRA,26,0.31,2009
0.31,D,JENNIFER,26,0.31,2009
0.31,H,JON,26,0.31,2009
0.31,H,JOSÉ MARIA/JOSÉ MARÍA,26,0.31,2009
0.31,D,JÈSSICA/JESSICA,26,0.31,2009
0.31,H,LEONARDO,26,0.31,2009
0.31,H,MOHAMMED,26,0.31,2009
0.31,H,YASSINE,26,0.31,2009
0.29,H,ADÁN,25,0.29,2009
0.29,D,ASTRID,25,0.29,2009
0.29,H,BRYAN,25,0.29,2009
0.29,H,ETHAN,25,0.29,2009
0.29,H,IAGO,25,0.29,2009
0.29,D,JORDINA,25,0.29,2009
0.29,H,JUAN CARLOS,25,0.29,2009
0.29,H,MARWAN,25,0.29,2009
0.29,D,"NAYRA",25,0.29,2009
0.29,D,NINA,25,0.29,2009
0.29,H,NOEL,25,0.29,2009
0.29,H,OLEGUER,25,0.29,2009
0.29,D,RIM,25,0.29,2009
0.29,H,URIEL,25,0.29,2009
0.29,H,YOUNES,25,0.29,2009
0.28,D,AMAIA,24,0.28,2009
0.28,D,ANIA,24,0.28,2009
0.28,H,ARTURO,24,0.28,2009
0.28,D,BIANCA,24,0.28,2009
0.28,D,DANA,24,0.28,2009
0.28,H,EZEQUIEL,24,0.28,2009
0.28,D,MICHELLE,24,0.28,2009
0.28,H,MÀXIM,24,0.28,2009
0.28,H,NICO,24,0.28,2009
0.27,D,AMAL,23,0.27,2009
0.27,H,EUDALD,23,0.27,2009
0.27,D,ISABELLA,23,0.27,2009
0.27,H,JOSÉ ANTONIO,23,0.27,2009
0.27,D,LUA,23,0.27,2009
0.27,D,MARA,23,0.27,2009
0.27,D,MAYA,23,0.27,2009
0.27,D,ROSA,23,0.27,2009
0.27,H,SALVADOR,23,0.27,2009
0.27,D,SARAH,23,0.27,2009
0.27,H,YAHYA,23,0.27,2009
0.27,D,ZAIRA,23,0.27,2009
0.26,H,AIMAN,22,0.26,2009
0.26,D,ELISABET,22,0.26,2009
0.26,D,EVELYN,22,0.26,2009
0.26,D,HAFSA,22,0.26,2009
0.26,D,HANNA,22,0.26,2009
0.26,H,IBRAHIMA,22,0.26,2009
0.26,H,IMAD,22,0.26,2009
0.26,H,ISMAÏL/ISMAÍL,22,0.26,2009
0.26,H,JAIME,22,0.26,2009
0.26,D,MONTSERRAT,22,0.26,2009
0.26,H,SAAD,22,0.26,2009
0.26,H,SIMON/SIMÓN,22,0.26,2009
0.25,D,AICHA,21,0.25,2009
0.25,H,ANASS,21,0.25,2009
0.25,H,BRIAN,21,0.25,2009
0.25,H,DAN,21,0.25,2009
0.25,D,DUNA,21,0.25,2009
0.25,D,IKRAM,21,0.25,2009
0.25,H,IYAD,21,0.25,2009
0.25,D,MINERVA,21,0.25,2009
0.25,D,RIHAB,21,0.25,2009
0.25,D,VEGA,21,0.25,2009
0.25,D,YASMINE,21,0.25,2009
0.24,D,AIDA/AÏDA/AÍDA,20,0.24,2009
0.24,D,CAMILA,20,0.24,2009
0.24,H,DENNÍS/DENNIS,20,0.24,2009
0.24,D,DESIRÉE,20,0.24,2009
0.24,H,FRANCISCO JAVIER,20,0.24,2009
0.24,D,INAS,20,0.24,2009
0.24,D,KAREN,20,0.24,2009
0.24,H,MÁXIMO,20,0.24,2009
0.24,D,NISRIN,20,0.24,2009
0.24,H,WASSIM,20,0.24,2009
0.22,H,ARON/ARÓN,19,0.22,2009
0.22,D,BEATRIZ,19,0.22,2009
0.22,H,BRU,19,0.22,2009
0.22,H,GERMÁN,19,0.22,2009
0.22,D,GLÒRIA/GLORIA,19,0.22,2009
0.22,D,ISRAE,19,0.22,2009
0.22,H,KARIM,19,0.22,2009
0.22,D,MARÍA DEL CARMEN,19,0.22,2009
0.22,D,"NADA",19,0.22,2009
0.22,D,NOAH,19,0.22,2009
0.22,D,REBECA,19,0.22,2009
0.22,H,ROMAN/ROMÁN,19,0.22,2009
0.22,H,SAID/SAÏD,19,0.22,2009
0.22,H,SANTI,19,0.22,2009
0.22,D,TERESA,19,0.22,2009
0.22,H,YASSIR,19,0.22,2009
0.21,H,ABRAHAM,18,0.21,2009
0.21,H,ALESSANDRO,18,0.21,2009
0.21,D,ARANTXA,18,0.21,2009
0.21,D,EULÀLIA/EULALIA,18,0.21,2009
0.21,H,GUIFRÉ,18,0.21,2009
0.21,D,HOUDA,18,0.21,2009
0.21,D,JANNAT,18,0.21,2009
0.21,H,JUAN ANTONIO,18,0.21,2009
0.21,H,JUAN JOSÉ,18,0.21,2009
0.21,D,KARLA,18,0.21,2009
0.21,H,LIAM,18,0.21,2009
0.21,H,MAGÍ,18,0.21,2009
0.21,H,MAMADOU,18,0.21,2009
0.21,H,MAROUAN,18,0.21,2009
0.21,D,"NAGORE",18,0.21,2009
0.21,D,NOHA,18,0.21,2009
0.21,D,TXELL,18,0.21,2009
0.21,H,WAEL,18,0.21,2009
0.21,D,WISSAL,18,0.21,2009
0.21,D,YARA,18,0.21,2009
0.21,H,ZAID,18,0.21,2009
0.2,H,ADIL,17,0.2,2009
0.2,D,AISHA,17,0.2,2009
0.2,H,AMINE,17,0.2,2009
0.2,D,AURA,17,0.2,2009
0.2,D,AURORA,17,0.2,2009
0.2,D,DAYANA,17,0.2,2009
0.2,H,IBAI,17,0.2,2009
0.2,H,ISRAEL,17,0.2,2009
0.2,H,IÑAKI,17,0.2,2009
0.2,H,MOUAD,17,0.2,2009
0.2,H,"NAÏM/NAÍM",17,0.2,2009
0.2,D,OMAIMA,17,0.2,2009
0.2,H,OTGER,17,0.2,2009
0.2,D,SABRINA,17,0.2,2009
0.2,D,SAFAA,17,0.2,2009
0.2,H,SOUFIAN,17,0.2,2009
0.2,D,VERA,17,0.2,2009
0.19,H,ADRIEL,16,0.19,2009
0.19,D,AGNÈS,16,0.19,2009
0.19,D,ANASTÀSIA/ANASTASIA,16,0.19,2009
0.19,D,ARIANNA,16,0.19,2009
0.19,D,AZAHARA,16,0.19,2009
0.19,D,BETH,16,0.19,2009
0.19,D,DOUAA,16,0.19,2009
0.19,D,HAWA,16,0.19,2009
0.19,D,IRATXE,16,0.19,2009
0.19,H,ISHAK,16,0.19,2009
0.19,H,JOSÉ LUIS,16,0.19,2009
0.19,H,JULIO,16,0.19,2009
0.19,H,JULIÀ,16,0.19,2009
0.19,D,KAOUTAR,16,0.19,2009
0.19,D,KIARA,16,0.19,2009
0.19,D,LENA,16,0.19,2009
0.19,D,MARIANA,16,0.19,2009
0.19,D,RANYA,16,0.19,2009
0.19,D,ROMAISA,16,0.19,2009
0.19,D,TAMARA,16,0.19,2009
0.19,D,TANIT,16,0.19,2009
0.19,D,ZAINAB,16,0.19,2009
0.18,D,AMÀLIA/AMALIA,15,0.18,2009
0.18,H,ANTONI,15,0.18,2009
0.18,H,ARMAND,15,0.18,2009
0.18,D,ASHLEY,15,0.18,2009
0.18,D,BET,15,0.18,2009
0.18,D,CATERINA,15,0.18,2009
0.18,D,DOAA,15,0.18,2009
0.18,D,DOHA,15,0.18,2009
0.18,D,DÀLIA/DALIA,15,0.18,2009
0.18,H,EDER,15,0.18,2009
0.18,D,ERICA,15,0.18,2009
0.18,D,IMANE,15,0.18,2009
0.18,H,JOSEP MARIA,15,0.18,2009
0.18,H,KHALID,15,0.18,2009
0.18,D,LEILA,15,0.18,2009
0.18,D,LYDIA,15,0.18,2009
0.18,D,MARIA DEL MAR/ MARÍA DEL MAR,15,0.18,2009
0.18,D,MARIAN,15,0.18,2009
0.18,H,MOHAMED REDA,15,0.18,2009
0.18,H,MOUSSA,15,0.18,2009
0.18,H,OSAMA,15,0.18,2009
0.18,H,PAÜL/PAÚL,15,0.18,2009
0.18,H,RICARDO,15,0.18,2009
0.18,D,RUT,15,0.18,2009
0.18,D,SAMIRA,15,0.18,2009
0.18,D,SHAILA,15,0.18,2009
0.18,D,SOL,15,0.18,2009
0.18,D,SUSANA,15,0.18,2009
0.18,D,TATIANA,15,0.18,2009
0.18,D,XINYI,15,0.18,2009
0.16,H,ADNAN,14,0.16,2009
0.16,D,ALINA,14,0.16,2009
0.16,D,AMÈLIA/AMELIA,14,0.16,2009
0.16,D,ANGELINA,14,0.16,2009
0.16,D,ARIANA,14,0.16,2009
0.16,D,BLAU,14,0.16,2009
0.16,D,CATALINA,14,0.16,2009
0.16,D,CHAYMAE,14,0.16,2009
0.16,H,EIDAN,14,0.16,2009
0.16,H,FABIO,14,0.16,2009
0.16,H,HICHAM,14,0.16,2009
0.16,D,IDOIA,14,0.16,2009
0.16,D,IRATI,14,0.16,2009
0.16,H,JUAN PABLO,14,0.16,2009
0.16,H,KAI,14,0.16,2009
0.16,D,MANUELA,14,0.16,2009
0.16,D,MELANIE,14,0.16,2009
0.16,H,MUSTAFA/MUSTAFÀ/MUSTAFÁ,14,0.16,2009
0.16,H,"NARCÍS",14,0.16,2009
0.16,H,RAYANE,14,0.16,2009
0.16,H,ROBERTO,14,0.16,2009
0.16,D,SABINA,14,0.16,2009
0.16,H,SALIM,14,0.16,2009
0.16,D,SALIMA,14,0.16,2009
0.16,D,SOPHIE,14,0.16,2009
0.15,H,ANWAR,13,0.15,2009
0.15,H,ARAM,13,0.15,2009
0.15,D,DOUAE,13,0.15,2009
0.15,D,DOUNIA,13,0.15,2009
0.15,H,EMILIO,13,0.15,2009
0.15,D,ENYA,13,0.15,2009
0.15,H,ERNEST,13,0.15,2009
0.15,H,FELIPE,13,0.15,2009
0.15,H,GUERAU,13,0.15,2009
0.15,D,ISIS,13,0.15,2009
0.15,H,JACOB,13,0.15,2009
0.15,D,JOANNA,13,0.15,2009
0.15,D,MARIAMA,13,0.15,2009
0.15,H,MOHAMED AMINE,13,0.15,2009
0.15,D,"NADINE",13,0.15,2009
0.15,D,"NAIRA",13,0.15,2009
0.15,D,"NAOMI",13,0.15,2009
0.15,D,NOURA,13,0.15,2009
0.15,D,TASNIM,13,0.15,2009
0.15,H,TIAGO,13,0.15,2009
0.15,H,TONY,13,0.15,2009
0.15,D,UMA,13,0.15,2009
0.15,H,YERAI,13,0.15,2009
0.15,D,YLÈNIA/YLENIA,13,0.15,2009
0.14,H,ABDERRAHMAN,12,0.14,2009
0.14,H,AIMAR,12,0.14,2009
0.14,D,AMINATA,12,0.14,2009
0.14,H,ARIAN,12,0.14,2009
0.14,D,ARWA,12,0.14,2009
0.14,D,ASMAE,12,0.14,2009
0.14,D,AVRIL,12,0.14,2009
0.14,D,BELÉN,12,0.14,2009
